Mass	Radius	phi	Temp	Rho	Pres	Lumi	H1	He4	He3	C12	C13	N14	N15	O16	O17	O18	Ne	Na	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	V	Cr	Mn	Fe	Co	Ni
0.7824581	0.393	2.4167055815586993	5135000.0	4.262	2978000000000000.0	0.9989399999999999	0.72785	0.25723	0.0002525	0.002606	3.158e-05	0.0007711	1.895e-06	0.006381	2.577e-06	1.543e-05	0.001403	3.519e-05	0.0006769	5.969e-05	0.0007469999999999999	6.852000000000001e-06	0.00037230000000000005	4.9489999999999995e-06	7.494e-05	3.864e-06	6.423e-05	4.146e-08	3.198e-06	3.819e-07	1.866e-05	1.364e-05	0.001294	3.5910000000000004e-06	7.646e-05
0.7831628	0.3935	2.4141745973569337	5128000.0	4.238	2958000000000000.0	0.9989399999999999	0.7278600000000001	0.25722	0.0002496	0.002606	3.158e-05	0.000771	1.895e-06	0.006381	2.577e-06	1.543e-05	0.001403	3.518e-05	0.0006769	5.969e-05	0.0007469999999999999	6.852000000000001e-06	0.00037230000000000005	4.948e-06	7.494e-05	3.863e-06	6.423e-05	4.146e-08	3.198e-06	3.819e-07	1.865e-05	1.364e-05	0.001294	3.5910000000000004e-06	7.645e-05
0.7838674	0.394	2.4116477644815193	5121000.0	4.215	2937000000000000.0	0.9989399999999999	0.72788	0.25721	0.00024670000000000003	0.002606	3.158e-05	0.000771	1.895e-06	0.006381	2.577e-06	1.543e-05	0.001403	3.518e-05	0.0006769	5.969e-05	0.0007469999999999999	6.852000000000001e-06	0.00037230000000000005	4.948e-06	7.494e-05	3.863e-06	6.423e-05	4.146e-08	3.198e-06	3.818e-07	1.865e-05	1.364e-05	0.001294	3.5910000000000004e-06	7.645e-05
0.7845665	0.3945	2.4091250790242453	5115000.0	4.191	2917000000000000.0	0.9989399999999999	0.7279	0.25719000000000003	0.00024380000000000002	0.002606	3.158e-05	0.000771	1.895e-06	0.006381	2.5760000000000004e-06	1.543e-05	0.001403	3.518e-05	0.0006769	5.969e-05	0.0007469	6.852000000000001e-06	0.0003722	4.948e-06	7.494e-05	3.863e-06	6.422e-05	4.146e-08	3.198e-06	3.818e-07	1.865e-05	1.364e-05	0.001294	3.5910000000000004e-06	7.645e-05
0.7852560000000001	0.395	2.406606552310531	5108000.0	4.168	2897000000000000.0	0.9989399999999999	0.7279100000000001	0.25718	0.00024119999999999998	0.002605	3.157e-05	0.0007708999999999999	1.895e-06	0.006379999999999999	2.5760000000000004e-06	1.543e-05	0.001403	3.518e-05	0.0006768	5.968e-05	0.0007469	6.851e-06	0.0003722	4.948e-06	7.494e-05	3.863e-06	6.422e-05	4.145e-08	3.198e-06	3.818e-07	1.865e-05	1.363e-05	0.0012929999999999999	3.59e-06	7.645e-05
0.7859455	0.3955	2.4040921867662766	5101000.0	4.145	2877000000000000.0	0.99895	0.72793	0.25716999999999995	0.00023849999999999997	0.002605	3.157e-05	0.0007708999999999999	1.895e-06	0.006379999999999999	2.5760000000000004e-06	1.543e-05	0.001403	3.518e-05	0.0006768	5.968e-05	0.0007469	6.851e-06	0.0003722	4.948e-06	7.493e-05	3.863e-06	6.422e-05	4.145e-08	3.197e-06	3.818e-07	1.865e-05	1.363e-05	0.0012929999999999999	3.59e-06	7.645e-05
0.7866350000000001	0.396	2.4015819694158167	5094000.0	4.122	2857000000000000.0	0.99895	0.72795	0.25715	0.0002358	0.002605	3.157e-05	0.0007708999999999999	1.895e-06	0.006379999999999999	2.5760000000000004e-06	1.543e-05	0.001403	3.518e-05	0.0006768	5.968e-05	0.0007469	6.851e-06	0.0003722	4.948e-06	7.493e-05	3.863e-06	6.422e-05	4.145e-08	3.197e-06	3.818e-07	1.865e-05	1.363e-05	0.0012929999999999999	3.59e-06	7.644e-05
0.7873245	0.3965	2.399075887341911	5087000.0	4.099	2838000000000000.0	0.99895	0.72796	0.25714000000000004	0.00023319999999999998	0.002605	3.157e-05	0.0007708	1.894e-06	0.006379999999999999	2.5760000000000004e-06	1.543e-05	0.001403	3.518e-05	0.0006768	5.968e-05	0.0007468	6.851e-06	0.0003722	4.948e-06	7.493e-05	3.863e-06	6.422e-05	4.145e-08	3.197e-06	3.818e-07	1.865e-05	1.363e-05	0.0012929999999999999	3.59e-06	7.644e-05
0.788014	0.397	2.396573927685401	5080000.0	4.0760000000000005	2818000000000000.0	0.99895	0.7279800000000001	0.25713	0.00023050000000000002	0.002605	3.157e-05	0.0007708	1.894e-06	0.006379	2.5760000000000004e-06	1.543e-05	0.001403	3.518e-05	0.0006767	5.968e-05	0.0007468	6.85e-06	0.0003722	4.947e-06	7.492e-05	3.863e-06	6.421e-05	4.145e-08	3.197e-06	3.818e-07	1.865e-05	1.363e-05	0.0012929999999999999	3.59e-06	7.644e-05
0.7886947	0.3975	2.394076091568372	5074000.0	4.053	2799000000000000.0	0.99895	0.728	0.25711	0.00022799999999999999	0.002605	3.157e-05	0.0007708	1.894e-06	0.006379	2.5760000000000004e-06	1.543e-05	0.001403	3.518e-05	0.0006767	5.967e-05	0.0007468	6.85e-06	0.0003722	4.947e-06	7.492e-05	3.862e-06	6.421e-05	4.145e-08	3.197e-06	3.818e-07	1.865e-05	1.363e-05	0.0012929999999999999	3.59e-06	7.644e-05
0.7893717	0.398	2.3915823859398917	5067000.0	4.031000000000001	2779000000000000.0	0.99895	0.72801	0.2571	0.00022549999999999998	0.002605	3.157e-05	0.0007707	1.894e-06	0.006379	2.5760000000000004e-06	1.543e-05	0.001402	3.518e-05	0.0006767	5.967e-05	0.0007468	6.85e-06	0.0003722	4.947e-06	7.492e-05	3.862e-06	6.421e-05	4.145e-08	3.197e-06	3.8170000000000004e-07	1.865e-05	1.363e-05	0.0012929999999999999	3.59e-06	7.643e-05
0.7900488	0.3985	2.3890928036263537	5060000.0	4.0089999999999995	2760000000000000.0	0.99895	0.7280300000000001	0.25709	0.00022309999999999997	0.002605	3.156e-05	0.0007707	1.894e-06	0.006378	2.575e-06	1.543e-05	0.001402	3.517e-05	0.0006767	5.967e-05	0.0007468	6.85e-06	0.0003721	4.947e-06	7.492e-05	3.862e-06	6.421e-05	4.145e-08	3.197e-06	3.8170000000000004e-07	1.865e-05	1.363e-05	0.0012929999999999999	3.59e-06	7.643e-05
0.7907258	0.399	2.38660733180088	5053000.0	3.986	2741000000000000.0	0.99895	0.7280399999999999	0.25706999999999997	0.0002206	0.002605	3.156e-05	0.0007707	1.894e-06	0.006378	2.575e-06	1.543e-05	0.001402	3.517e-05	0.0006767	5.967e-05	0.0007467000000000001	6.85e-06	0.0003721	4.947e-06	7.492e-05	3.862e-06	6.421e-05	4.144e-08	3.197e-06	3.8170000000000004e-07	1.865e-05	1.363e-05	0.0012929999999999999	3.59e-06	7.643e-05
0.7914029	0.3995	2.384125957694899	5047000.0	3.964	2723000000000000.0	0.99895	0.72806	0.25706	0.00021810000000000002	0.002604	3.156e-05	0.0007706000000000001	1.894e-06	0.006378	2.575e-06	1.543e-05	0.001402	3.517e-05	0.0006766	5.967e-05	0.0007467000000000001	6.85e-06	0.0003721	4.947e-06	7.492e-05	3.862e-06	6.421e-05	4.144e-08	3.197e-06	3.8170000000000004e-07	1.865e-05	1.363e-05	0.0012929999999999999	3.589e-06	7.643e-05
0.79208	0.4	2.381648668439987	5040000.0	3.9419999999999997	2704000000000000.0	0.99895	0.7280800000000001	0.25705	0.0002157	0.002604	3.156e-05	0.0007706000000000001	1.894e-06	0.006378	2.575e-06	1.542e-05	0.001402	3.517e-05	0.0006766	5.967e-05	0.0007467000000000001	6.849e-06	0.0003721	4.947e-06	7.491e-05	3.862e-06	6.42e-05	4.144e-08	3.197e-06	3.8170000000000004e-07	1.865e-05	1.363e-05	0.0012929999999999999	3.589e-06	7.643e-05
0.7927504	0.4005	2.3791754618246217	5033000.0	3.92	2685000000000000.0	0.99895	0.72809	0.25703000000000004	0.0002133	0.002604	3.156e-05	0.0007706000000000001	1.894e-06	0.006377000000000001	2.575e-06	1.542e-05	0.001402	3.517e-05	0.0006766	5.966e-05	0.0007467000000000001	6.849e-06	0.0003721	4.946000000000001e-06	7.491e-05	3.862e-06	6.42e-05	4.144e-08	3.197e-06	3.8170000000000004e-07	1.865e-05	1.363e-05	0.0012929999999999999	3.589e-06	7.642e-05
0.7934118	0.401	2.3767063496341976	5026000.0	3.8989999999999996	2667000000000000.0	0.99895	0.72811	0.25701999999999997	0.00021109999999999998	0.002604	3.156e-05	0.0007706000000000001	1.894e-06	0.006377000000000001	2.575e-06	1.542e-05	0.001402	3.517e-05	0.0006766	5.966e-05	0.0007467000000000001	6.849e-06	0.0003721	4.946000000000001e-06	7.491e-05	3.862e-06	6.42e-05	4.144e-08	3.1960000000000004e-06	3.8170000000000004e-07	1.865e-05	1.363e-05	0.0012929999999999999	3.589e-06	7.642e-05
0.7940732	0.4015	2.3742413331462564	5020000.0	3.877	2649000000000000.0	0.99895	0.72812	0.25701	0.0002089	0.002604	3.156e-05	0.0007705	1.894e-06	0.006377000000000001	2.575e-06	1.542e-05	0.001402	3.517e-05	0.0006766	5.966e-05	0.0007467000000000001	6.849e-06	0.0003721	4.946000000000001e-06	7.491e-05	3.862e-06	6.42e-05	4.144e-08	3.1960000000000004e-06	3.8170000000000004e-07	1.865e-05	1.363e-05	0.0012929999999999999	3.589e-06	7.642e-05
0.7947346	0.402	2.371780399633067	5013000.0	3.8560000000000003	2631000000000000.0	0.99895	0.72814	0.257	0.00020659999999999998	0.002604	3.155e-05	0.0007705	1.894e-06	0.006377000000000001	2.575e-06	1.542e-05	0.001402	3.517e-05	0.0006766	5.966e-05	0.0007466	6.849e-06	0.0003721	4.946000000000001e-06	7.491e-05	3.862e-06	6.42e-05	4.144e-08	3.1960000000000004e-06	3.8170000000000004e-07	1.865e-05	1.363e-05	0.0012929999999999999	3.589e-06	7.642e-05
0.795396	0.4025	2.3693235364237943	5007000.0	3.8339999999999996	2613000000000000.0	0.99895	0.72815	0.25698000000000004	0.0002044	0.002604	3.155e-05	0.0007705	1.894e-06	0.006377000000000001	2.575e-06	1.542e-05	0.001402	3.517e-05	0.0006766	5.966e-05	0.0007466	6.849e-06	0.0003721	4.946000000000001e-06	7.491e-05	3.862e-06	6.42e-05	4.144e-08	3.1960000000000004e-06	3.8170000000000004e-07	1.865e-05	1.363e-05	0.0012929999999999999	3.589e-06	7.642e-05
0.7960574	0.403	2.366870730904171	5000000.0	3.813	2595000000000000.0	0.99895	0.72817	0.25697	0.00020219999999999998	0.002604	3.155e-05	0.0007705	1.8930000000000001e-06	0.006376	2.575e-06	1.542e-05	0.001402	3.517e-05	0.0006766	5.966e-05	0.0007466	6.849e-06	0.0003721	4.946000000000001e-06	7.491e-05	3.862e-06	6.42e-05	4.144e-08	3.1960000000000004e-06	3.8170000000000004e-07	1.865e-05	1.363e-05	0.0012929999999999999	3.589e-06	7.642e-05
0.7967189	0.4035	2.364421970362618	4993000.0	3.792	2577000000000000.0	0.9989600000000001	0.72818	0.25695999999999997	0.0001999	0.002604	3.155e-05	0.0007704	1.8930000000000001e-06	0.006376	2.575e-06	1.542e-05	0.001402	3.517e-05	0.0006765	5.966e-05	0.0007466	6.8479999999999995e-06	0.0003721	4.946000000000001e-06	7.49e-05	3.861e-06	6.42e-05	4.144e-08	3.1960000000000004e-06	3.8170000000000004e-07	1.865e-05	1.363e-05	0.0012929999999999999	3.589e-06	7.642e-05
0.7973803	0.404	2.361977242297402	4987000.0	3.7710000000000004	2559000000000000.0	0.9989600000000001	0.7282	0.25695	0.00019769999999999998	0.002604	3.155e-05	0.0007704	1.8930000000000001e-06	0.006376	2.574e-06	1.542e-05	0.001402	3.517e-05	0.0006765	5.966e-05	0.0007466	6.8479999999999995e-06	0.0003721	4.946000000000001e-06	7.49e-05	3.861e-06	6.419e-05	4.144e-08	3.1960000000000004e-06	3.816e-07	1.864e-05	1.363e-05	0.0012929999999999999	3.589e-06	7.641e-05
0.7980417	0.4045	2.3595365344159336	4980000.0	3.75	2542000000000000.0	0.9989600000000001	0.72822	0.25693	0.0001955	0.002604	3.155e-05	0.0007704	1.8930000000000001e-06	0.006376	2.574e-06	1.542e-05	0.001402	3.517e-05	0.0006765	5.966e-05	0.0007466	6.8479999999999995e-06	0.0003721	4.946000000000001e-06	7.49e-05	3.861e-06	6.419e-05	4.144e-08	3.1960000000000004e-06	3.816e-07	1.864e-05	1.363e-05	0.0012929999999999999	3.589e-06	7.641e-05
0.7986975000000001	0.405	2.357099842862247	4973000.0	3.7289999999999996	2524000000000000.0	0.9989600000000001	0.72823	0.25692	0.0001933	0.0026030000000000003	3.155e-05	0.0007704	1.8930000000000001e-06	0.006376	2.574e-06	1.542e-05	0.001402	3.517e-05	0.0006765	5.965e-05	0.0007466	6.8479999999999995e-06	0.0003721	4.946000000000001e-06	7.49e-05	3.861e-06	6.419e-05	4.143e-08	3.1960000000000004e-06	3.816e-07	1.864e-05	1.363e-05	0.0012929999999999999	3.589e-06	7.641e-05
0.7993405	0.4055	2.3546671832543984	4967000.0	3.7089999999999996	2507000000000000.0	0.9989600000000001	0.72825	0.25690999999999997	0.00019140000000000002	0.0026030000000000003	3.155e-05	0.0007702999999999999	1.8930000000000001e-06	0.006375	2.574e-06	1.542e-05	0.001402	3.516e-05	0.0006765	5.965e-05	0.0007465	6.8479999999999995e-06	0.00037200000000000004	4.946000000000001e-06	7.49e-05	3.861e-06	6.419e-05	4.143e-08	3.1960000000000004e-06	3.816e-07	1.864e-05	1.363e-05	0.0012929999999999999	3.589e-06	7.641e-05
0.7999835	0.406	2.3522385625921527	4960000.0	3.688	2490000000000000.0	0.9989600000000001	0.72826	0.2569	0.00018940000000000002	0.0026030000000000003	3.155e-05	0.0007702999999999999	1.8930000000000001e-06	0.006375	2.574e-06	1.542e-05	0.001402	3.516e-05	0.0006765	5.965e-05	0.0007465	6.8479999999999995e-06	0.00037200000000000004	4.945e-06	7.49e-05	3.861e-06	6.419e-05	4.143e-08	3.1960000000000004e-06	3.816e-07	1.864e-05	1.363e-05	0.0012929999999999999	3.588e-06	7.641e-05
0.8006265	0.4065	2.349813968373647	4954000.0	3.668	2473000000000000.0	0.9989600000000001	0.72828	0.25688	0.0001874	0.0026030000000000003	3.154e-05	0.0007702999999999999	1.8930000000000001e-06	0.006375	2.574e-06	1.542e-05	0.001402	3.516e-05	0.0006765	5.965e-05	0.0007465	6.8479999999999995e-06	0.00037200000000000004	4.945e-06	7.489e-05	3.861e-06	6.419e-05	4.143e-08	3.1960000000000004e-06	3.816e-07	1.864e-05	1.363e-05	0.0012929999999999999	3.588e-06	7.641e-05
0.8012695	0.407	2.347393388152551	4947000.0	3.648	2456000000000000.0	0.9989600000000001	0.72829	0.25687	0.0001854	0.0026030000000000003	3.154e-05	0.0007702000000000001	1.8930000000000001e-06	0.006375	2.574e-06	1.542e-05	0.001402	3.516e-05	0.0006764	5.965e-05	0.0007465	6.847000000000001e-06	0.00037200000000000004	4.945e-06	7.489e-05	3.861e-06	6.419e-05	4.143e-08	3.1960000000000004e-06	3.816e-07	1.864e-05	1.363e-05	0.0012929999999999999	3.588e-06	7.64e-05
0.8019125	0.4075	2.3449768095377466	4941000.0	3.628	2439000000000000.0	0.9989600000000001	0.72831	0.25686	0.0001835	0.0026030000000000003	3.154e-05	0.0007702000000000001	1.8930000000000001e-06	0.006375	2.574e-06	1.542e-05	0.001402	3.516e-05	0.0006764	5.965e-05	0.0007465	6.847000000000001e-06	0.00037200000000000004	4.945e-06	7.489e-05	3.861e-06	6.418e-05	4.143e-08	3.1960000000000004e-06	3.816e-07	1.864e-05	1.363e-05	0.0012929999999999999	3.588e-06	7.64e-05
0.8025555	0.408	2.3425642201930144	4934000.0	3.6069999999999998	2423000000000000.0	0.9989600000000001	0.72832	0.25684	0.0001815	0.0026030000000000003	3.154e-05	0.0007702000000000001	1.8930000000000001e-06	0.006374	2.574e-06	1.542e-05	0.001402	3.516e-05	0.0006764	5.965e-05	0.0007465	6.847000000000001e-06	0.00037200000000000004	4.945e-06	7.489e-05	3.861e-06	6.418e-05	4.143e-08	3.1960000000000004e-06	3.816e-07	1.864e-05	1.363e-05	0.0012929999999999999	3.588e-06	7.64e-05
0.8031984999999999	0.4085	2.3401556078367163	4928000.0	3.588	2406000000000000.0	0.9989600000000001	0.72834	0.25683	0.0001795	0.0026030000000000003	3.154e-05	0.0007702000000000001	1.8930000000000001e-06	0.006374	2.574e-06	1.542e-05	0.001402	3.516e-05	0.0006764	5.965e-05	0.0007463999999999999	6.847000000000001e-06	0.00037200000000000004	4.945e-06	7.489e-05	3.861e-06	6.418e-05	4.143e-08	3.1960000000000004e-06	3.816e-07	1.864e-05	1.363e-05	0.0012929999999999999	3.588e-06	7.64e-05
0.8038415	0.409	2.3377509602414848	4921000.0	3.568	2390000000000000.0	0.9989600000000001	0.72835	0.25682	0.0001776	0.0026030000000000003	3.154e-05	0.0007701	1.8930000000000001e-06	0.006374	2.574e-06	1.541e-05	0.001401	3.516e-05	0.0006764	5.964e-05	0.0007463999999999999	6.847000000000001e-06	0.00037200000000000004	4.945e-06	7.489e-05	3.861e-06	6.418e-05	4.143e-08	3.195e-06	3.816e-07	1.864e-05	1.363e-05	0.0012929999999999999	3.588e-06	7.64e-05
0.8044835	0.4095	2.3353502667247557	4915000.0	3.548	2373000000000000.0	0.9989600000000001	0.72837	0.25681	0.0001756	0.0026030000000000003	3.154e-05	0.0007701	1.8930000000000001e-06	0.006374	2.573e-06	1.541e-05	0.001401	3.516e-05	0.0006764	5.964e-05	0.0007463999999999999	6.847000000000001e-06	0.00037200000000000004	4.945e-06	7.488e-05	3.86e-06	6.418e-05	4.143e-08	3.195e-06	3.816e-07	1.864e-05	1.363e-05	0.0012929999999999999	3.588e-06	7.64e-05
0.8051100999999999	0.41	2.332953539553383	4908000.0	3.529	2357000000000000.0	0.9989600000000001	0.72838	0.25679	0.00017380000000000002	0.002602	3.154e-05	0.0007701	1.8919999999999998e-06	0.006372999999999999	2.573e-06	1.541e-05	0.001401	3.516e-05	0.0006763	5.964e-05	0.0007463999999999999	6.847000000000001e-06	0.00037200000000000004	4.945e-06	7.488e-05	3.86e-06	6.418e-05	4.1419999999999996e-08	3.195e-06	3.8149999999999997e-07	1.864e-05	1.363e-05	0.0012929999999999999	3.588e-06	7.639e-05
0.8057368	0.4105	2.330560789289618	4902000.0	3.509	2341000000000000.0	0.9989600000000001	0.7284	0.25678	0.00017209999999999998	0.002602	3.153e-05	0.0007700000000000001	1.8919999999999998e-06	0.006372999999999999	2.573e-06	1.541e-05	0.001401	3.516e-05	0.0006763	5.964e-05	0.0007463999999999999	6.846e-06	0.00037200000000000004	4.944e-06	7.488e-05	3.86e-06	6.418e-05	4.1419999999999996e-08	3.195e-06	3.8149999999999997e-07	1.864e-05	1.362e-05	0.0012929999999999999	3.588e-06	7.639e-05
0.8063635	0.411	2.3281720035356126	4895000.0	3.49	2325000000000000.0	0.9989600000000001	0.72841	0.25677	0.00017030000000000002	0.002602	3.153e-05	0.0007700000000000001	1.8919999999999998e-06	0.006372999999999999	2.573e-06	1.541e-05	0.001401	3.516e-05	0.0006763	5.964e-05	0.0007462999999999999	6.846e-06	0.0003719	4.944e-06	7.488e-05	3.86e-06	6.417e-05	4.1419999999999996e-08	3.195e-06	3.8149999999999997e-07	1.864e-05	1.362e-05	0.0012929999999999999	3.588e-06	7.639e-05
0.8069900999999999	0.4115	2.325787170244271	4889000.0	3.471	2309000000000000.0	0.9989600000000001	0.72843	0.25676	0.0001685	0.002602	3.153e-05	0.0007700000000000001	1.8919999999999998e-06	0.006372999999999999	2.573e-06	1.541e-05	0.001401	3.515e-05	0.0006763	5.964e-05	0.0007462999999999999	6.846e-06	0.0003719	4.944e-06	7.488e-05	3.86e-06	6.417e-05	4.1419999999999996e-08	3.195e-06	3.8149999999999997e-07	1.864e-05	1.362e-05	0.001292	3.588e-06	7.639e-05
0.8076168	0.412	2.3234062772742203	4882000.0	3.451	2294000000000000.0	0.9989600000000001	0.72844	0.25674	0.00016680000000000002	0.002602	3.153e-05	0.0007699	1.8919999999999998e-06	0.006372	2.573e-06	1.541e-05	0.001401	3.515e-05	0.0006763	5.963e-05	0.0007462999999999999	6.846e-06	0.0003719	4.944e-06	7.487e-05	3.86e-06	6.417e-05	4.1419999999999996e-08	3.195e-06	3.8149999999999997e-07	1.864e-05	1.362e-05	0.001292	3.5869999999999997e-06	7.639e-05
0.8082434000000001	0.4125	2.3210293125367887	4876000.0	3.432	2278000000000000.0	0.9989600000000001	0.72846	0.25673	0.000165	0.002602	3.153e-05	0.0007699	1.8919999999999998e-06	0.006372	2.573e-06	1.541e-05	0.001401	3.515e-05	0.0006763	5.963e-05	0.0007462999999999999	6.846e-06	0.0003719	4.944e-06	7.487e-05	3.86e-06	6.417e-05	4.1419999999999996e-08	3.195e-06	3.8149999999999997e-07	1.864e-05	1.362e-05	0.001292	3.5869999999999997e-06	7.638e-05
0.8088701	0.413	2.318656263997134	4870000.0	3.4130000000000003	2263000000000000.0	0.9989600000000001	0.72847	0.25672	0.00016319999999999998	0.002602	3.153e-05	0.0007699	1.8919999999999998e-06	0.006372	2.573e-06	1.541e-05	0.001401	3.515e-05	0.0006762000000000001	5.963e-05	0.0007462999999999999	6.845e-06	0.0003719	4.944e-06	7.487e-05	3.86e-06	6.417e-05	4.1419999999999996e-08	3.195e-06	3.8149999999999997e-07	1.864e-05	1.362e-05	0.001292	3.5869999999999997e-06	7.638e-05
0.8094883	0.4135	2.3162871319544935	4863000.0	3.395	2247000000000000.0	0.9989600000000001	0.72849	0.2567	0.0001616	0.002602	3.153e-05	0.0007699	1.8919999999999998e-06	0.006372	2.573e-06	1.541e-05	0.001401	3.515e-05	0.0006762000000000001	5.963e-05	0.0007462	6.845e-06	0.0003719	4.944e-06	7.487e-05	3.86e-06	6.416e-05	4.1419999999999996e-08	3.195e-06	3.8149999999999997e-07	1.864e-05	1.362e-05	0.001292	3.5869999999999997e-06	7.638e-05
0.810103	0.414	2.3139219219530265	4857000.0	3.3760000000000003	2232000000000000.0	0.9989600000000001	0.7285	0.25669000000000003	0.00016	0.002602	3.152e-05	0.0007698	1.8919999999999998e-06	0.006371	2.5719999999999997e-06	1.541e-05	0.001401	3.515e-05	0.0006762000000000001	5.963e-05	0.0007462	6.845e-06	0.0003719	4.943e-06	7.487e-05	3.859e-06	6.416e-05	4.1419999999999996e-08	3.195e-06	3.8149999999999997e-07	1.864e-05	1.362e-05	0.001292	3.5869999999999997e-06	7.638e-05
0.8107177	0.4145	2.3115606270766205	4850000.0	3.3569999999999998	2217000000000000.0	0.9989600000000001	0.72852	0.25668	0.00015830000000000003	0.002601	3.152e-05	0.0007698	1.8919999999999998e-06	0.006371	2.5719999999999997e-06	1.541e-05	0.001401	3.515e-05	0.0006762000000000001	5.963e-05	0.0007462	6.845e-06	0.0003719	4.943e-06	7.486e-05	3.859e-06	6.416e-05	4.141e-08	3.194e-06	3.8149999999999997e-07	1.864e-05	1.362e-05	0.001292	3.5869999999999997e-06	7.637e-05
0.8113324000000001	0.415	2.309203235332108	4844000.0	3.339	2202000000000000.0	0.9989600000000001	0.72853	0.25667	0.0001567	0.002601	3.152e-05	0.0007698	1.8919999999999998e-06	0.006371	2.5719999999999997e-06	1.541e-05	0.001401	3.515e-05	0.0006762000000000001	5.962e-05	0.0007462	6.845e-06	0.0003719	4.943e-06	7.486e-05	3.859e-06	6.416e-05	4.141e-08	3.194e-06	3.814e-07	1.863e-05	1.362e-05	0.001292	3.5869999999999997e-06	7.637e-05
0.8119470999999999	0.4155	2.306849734778858	4838000.0	3.321	2187000000000000.0	0.9989600000000001	0.72855	0.25665	0.0001551	0.002601	3.152e-05	0.0007697	1.8919999999999998e-06	0.006370000000000001	2.5719999999999997e-06	1.541e-05	0.001401	3.515e-05	0.0006761	5.962e-05	0.0007461000000000001	6.844e-06	0.0003718	4.943e-06	7.486e-05	3.859e-06	6.416e-05	4.141e-08	3.194e-06	3.814e-07	1.863e-05	1.362e-05	0.001292	3.5869999999999997e-06	7.637e-05
0.8125535	0.416	2.304500125518815	4831000.0	3.302	2172000000000000.0	0.9989600000000001	0.72856	0.25664000000000003	0.0001535	0.002601	3.152e-05	0.0007697	1.891e-06	0.006370000000000001	2.5719999999999997e-06	1.54e-05	0.001401	3.515e-05	0.0006761	5.962e-05	0.0007461000000000001	6.844e-06	0.0003718	4.943e-06	7.486e-05	3.859e-06	6.416e-05	4.141e-08	3.194e-06	3.814e-07	1.863e-05	1.362e-05	0.001292	3.5869999999999997e-06	7.637e-05
0.8131566	0.4165	2.3021544124041293	4825000.0	3.284	2157000000000000.0	0.9989600000000001	0.72858	0.25663	0.000152	0.002601	3.152e-05	0.0007697	1.891e-06	0.006370000000000001	2.5719999999999997e-06	1.54e-05	0.001401	3.514e-05	0.0006761	5.962e-05	0.0007461000000000001	6.844e-06	0.0003718	4.943e-06	7.486e-05	3.859e-06	6.415e-05	4.141e-08	3.194e-06	3.814e-07	1.863e-05	1.362e-05	0.001292	3.5869999999999997e-06	7.637e-05
0.8137595999999999	0.417	2.2998125884120055	4819000.0	3.266	2143000000000000.0	0.99897	0.72859	0.25661	0.0001506	0.002601	3.152e-05	0.0007696000000000001	1.891e-06	0.006370000000000001	2.5719999999999997e-06	1.54e-05	0.001401	3.514e-05	0.0006761	5.962e-05	0.0007461000000000001	6.844e-06	0.0003718	4.943e-06	7.485e-05	3.859e-06	6.415e-05	4.141e-08	3.194e-06	3.814e-07	1.863e-05	1.362e-05	0.001292	3.586e-06	7.637e-05
